userName,score,content,at
Pengguna Google,1,"Saya kesulitan dalam input otp, selalu ada masalah. Otp tidak sesuai, padahal baru di kirim. Ada juga sedang overload -_-. Klo emang gak sanggup buat aplikasi yg nampung banyak respon dari user, mending minta masing"" wilayah nyewa programmer dan buat untuk masing"" wilayah daripada buat gak jelas gini. Gagal terus ini pak/bu admin",2021-08-29 13:16:50
Pengguna Google,1,Edit profil akun di bagian yg sudah terisi tiba2 kosong lg saat masukkan nomor hp. Disediakan sistem autofill nomor verifikasi malah ngebug. Data sudah sesuai KK pun masih gak bisa.,2021-08-14 09:29:54
Pengguna Google,4,"Sudah dinyalakan izin lokasi saat aplikasi digunakan masih tidak mau masuk aplikasi, kalau harus diizinkan setiap saat lokasi baterai cepat habis, mohon diperbaiki, terimakasih sekarang bisa lebih hemat batrainya",2021-10-25 09:39:08
Pengguna Google,1,"Sangat mengecewakan Sdh cek di menu periksa, udah tampil pernah vaksin, tp sertifikat vaksin ttp g bisa tampil Trus mo masuk apk lagi, muter2 di menu izinkan lokasi, padahal udah diizinkan. Jd g bisa masuk lagi. Untuk apk sekelas buatan pemerintah, apalagi kominfo, sangat mengecewakan. Semoga berbenah diri",2021-08-14 05:19:31
Pengguna Google,1,"Update bukannya tambah bagus malah tambah buruk. Bug sana sini, ngulang terus klaim sertif. Untuk apa namanya sistem terintegrasi? Harusnya data sudah terintegrasi dari NIK gak perlu pakai klaim2 begini malah menyusahkan user.",2022-03-16 12:22:18
Pengguna Google,1,Kenapa ada access token expired sih jadi gak leluasa jadinya dan ini gak ilang ilang pliss ini bug atau apa tapi tolong yg tau cara ilanginnya kasih tau saya. sungguh aplikasi ini blm sempurna seperti di paksa kan untuk brojol duluan perbaiki dulu walaupun makan data tidak masalah asalkan sudah fix aplikasi nya,2022-07-19 05:04:52
Pengguna Google,1,"Aplikasi ga jelas, dikit2 minta upgrade dikira kuota internet murah. Tolong dong aplikasi pemerintah itu di buat lebih smart dikit. Masa pas di scan barcode keterangannya ""melebihi radius"". Terus2an seperti itu. Waktu habis hanya untuk scan barcode di pintu masuk mall atau kantor",2021-09-08 16:08:01
Pengguna Google,3,"Jangan dipersulit seperti inilah, buatkan akun ibu saya malah tidak muncul nomor tiket dan barcodenya, sedangkan saya sudah ada nomor tiketnya. Fungsinya apa itu nomor tiket kalau tidak bisa dipakai untuk mendaftar vaksin. Kemana-mana mau daftar vaksin sulit, selalu kehabisan kuotanya, belum lagi alurnya yang membagongkan. Apa gunanya e-KTP kalau semisal berada di domisili yang diprioritaskan sesuai yang tertera di e-KTP.",2021-08-06 20:33:22
Pengguna Google,1,"Mau daftar selalu stuck gak dapat kode verifikasi melalui nomor telpon, padahal nomornya sudah benar dan beberapa kali dicoba tetap gak bisa. Sebelum dirilis, baiknya aplikasi ini diuji coba dulu. Bukannya mempermudah malah mempersulit.",2021-08-24 22:21:39
Pengguna Google,1,Kenapa saya tidak bisa menerima sertifikat vaksin saya dan saya tidak pernah melakukan perubahan profil lebih dari 10 kali.dan saya juga baru donwload dan bisa bisa nya bilang kalo saya sudah melakukan perubahan 10 kali.kecewa banget si dan yang pastonya parah si masak sertifikatnya dibuat mainan,2021-11-27 11:42:13
Pengguna Google,2,Sangat mengecewakan.. saya sudah divaksin dosis keempat (booster kedua).. tapi petugas tidak bisa input data untuk menerbitkan sertifikat vaksin karena nomor tiket saya digunakan oleh NIK orang lain.. kirim email ke helpdesk balasannya tidak sesuai dengan harapan (tidak ada bedanya dengan wa otomatis).. sulit terhubung ke CS padahal call center berbayar..,2023-03-14 00:06:00
Pengguna Google,2,"Kemarin sebelum di update, masih bisa dibuka, kenapa pas diupdate malah ga bisa dibuka samasekali kak admin? Sudah hapus cache, data jg tetap ga bisa.. email cs nya dibalas, katanya akan ditindak lanjuti tapi koq pas dibuka tetap ga bisa ya, tolong bantuan kak admin.. teman2 yg pernah ngalami, kasih solusinya donk, please.. saya udah vaksin, jadi mau liat sertifikatnya udh masuk belum di hp",2021-09-04 03:17:53
Pengguna Google,3,"Aplikasi nya aneh, kalau klik yg lain bisa tapi kalau mau cek sertifikat vaksin malah lama gabisa, cuma muncul layar putih doang, pdhl yg butuh cek sertifikat, gimana ini bantuan aplikasi nya ?? saya jadi bingung mau cek",2023-03-08 06:19:06
Pengguna Google,2,"Baru kemarin 5 September 2021, ketika saya klik pembaruan... Aplikasi malah crash/bug/error... Pas mau masuk, mental keluar lagi... Restart HP udh berkali2... Hapus-install lagi udh ga keitung... Tetep ga mau... Entahlah... Tolong dong tim IT nya... 😩",2021-09-05 02:19:30
Pengguna Google,1,"Ganti HP malah semakin buruk, seharusnya dengan memasukkan NIK sudah bisa Update jadi gak perlulah no.HP Karna kalau no.HP itu gak cuma 1 bisa ganti beda dengan NIK,cuma 1 dan terdaftar di Disdukcapil Setiap buka aplikasi peduli lindung minta diupdate ke versi terbaru terus, di update aplikasinya malah semakin buruk, sertifikat hilang semua cuma muncul lokasi tempat saya vaksin tapi keterangannya sertifikat belum tersedia karna belum vaksin Kan konyol tu Sangat tidak efisien dalam segala hal app",2022-03-26 00:13:41
Pengguna Google,1,"Aplikasinya nyusahin mau masuk chenck in tetep ngga bisa, di bilang GPS masih bukan di lokasih yang di tuju padahal saya sudah di lokasinya, coba di scan masih tetep ngga bisa. Kalo ngga di wajib pake aplikasi ini sama pemerintah saya ngga bakal download aplikasi ini",2021-10-22 00:57:54
Pengguna Google,2,"Kenapa sertifikat vaksin saya tanggal lahirnya bisa salah, padahal dulu sudah benar.. Saya ikuti petunjuk di aplikasi, tapi sampai sekarang, sampai detik ini tidak bisa.. Aaahh, percuma juga ngetik di sini, toh gak ada tanggapan, gak ada solusi.. Ujung-ujungnya disuruh kirim email lah, buka link lah..",2025-02-26 10:38:18
Pengguna Google,1,"Tidak bisa daftar ,pas mau daftar akun sudah terdaftar ,padahal saya belum pernah mendaftar sebelumnya gimana ini gimana , jikalaupun sudah daftar sebelumnya harusnya otomatis bisa langsung LOGIN Dong, mana lagi butuh lagi buat cek sertifikat vaksin . Pantesan ratingnya rendah ni aplikasi dan banyak yang ngeluh",2024-05-04 07:15:51
Pengguna Google,4,"Terimakasih dgn adanya aplikasi ini jd kita bsa mengetahui perkembangan kasus covid 19, dan kita bsa update perkembangannya tiap hari, kalau bsa lebih perbaiki lagi aplikasinya, kadang kalau pas login susah banget padahal jaringan internet dan sinyal bagus...",2021-07-09 03:31:36
Pengguna Google,1,"Setelah install, kemudian daftar. Lalu dapat SMS OTP yang kadaluarsa dalam 2 menit. Tapi proses daftar tidak pernah berhasil. Sudah coba berkali-kali tetap begitu. Kepada pihak Developer, tolong diperbaiki.",2021-09-20 14:12:45
Pengguna Google,1,"Sayang banget firtu e-HaCe tidak berfungsi dengan baik karena saat input terjadi ""error"" Kesimpulannya aplikasi ini hanya bisa untuk simpan hasil vaksinasi, rapid antigen dan pcr swab,,, Tolong diperbaiki agar tidak banyak aplikasi yg digunakan di gawai. Terima kasih.",2021-08-28 04:17:49
Pengguna Google,1,"Ini apk kenapa sih, oke kalo mau liat keterangan vaksin kita harus melengkapi data diri, masalah nya kenapa ngk bisa input tanggal lahir? udah di input balek lagi gitu aja terus padahal apk ini nasional, masa bug gini aja ngk bisa di perbaiki...!! tolonglah Developer nya cekatan sikit!",2021-09-28 21:10:51
Pengguna Google,2,"Saya sudah update ke versi terbaru, saya pikir akan lebih mudah mengaplikasikannya ternyata malah menu sedikit semakin bingung. Tiap saya masuk ke area kerja saya harus scan barcode untuk check in tapi satu waktu saya lupa dan satu hari setelahnya saya tidak bisa check in dengan notif "" anda masih check in "" mau saya check out tidak bisa karna tidak ada menu check out.",2021-10-27 23:23:23
Pengguna Google,4,"Aplikasinya baik untuk kegiatan tracing dan pengontrolan supaya tidak ada lagi double data, tetapi untuk izin mengakes lokasi sebaiknya di kaji lagi, untuk pilihan izin akses lokasi saya lebih suka izin lokasi bila aplikasi dibuka, tetapi aplikasinya tetap meminta izin akses sepanjang waktu. Saya kurang suka soal kebijakan privasi yang ini, karena saya merasa akan terpantau terus lokasi saya dimana",2021-08-31 14:20:38
Pengguna Google,2,"Kenapa setelah di dowlaond kok gak bisa masuk selalu tidak ada koneksi internet trus bagaiman kalau seperti itu trus kita jadi tidak tau kembali vaksinya tanggal berapa sementara itu kita nunggu sms gak ada,ada sms pemberitahuan kapan baliknya vaksin k-2 bagaimana solusinya kalau tidak bisa di buka trus .",2021-07-06 03:41:44
Pengguna Google,1,"hp saya samsung galaxy j7 (2016) tidak bisa buka aplikasi ini, setelah pedulilindungi update tambah sangat jelek, seharusnya tambah baik tapi kenyataannya tambah tdk bisa dinikmati, seluruh yg komen di aplikasi ini tidak ada yg positif, berarti segera melakukan perbaikan aplikasi 🙏🙏🙏",2023-03-05 11:56:57
Pengguna Google,1,"GPS tidak bisa mati dengan sendiri jika di beri akses saat scan barcode, sangat boros baterai jika gps hidup terus menerus, jadi harus masuk ke setelan lanjutan untuk menghidupkan & mematikan akses gps Secara manual",2021-10-04 11:02:22
Pengguna Google,1,Aplikasi sangat tidak membantu malah memepersulit. Lebih baik dulu klik link langsung muncul sertifikat. Nah sekarang udah di download apknya trs masukin nik katanya tdk terdaftar padahal sy udh vaksin,2021-08-13 10:30:31
Pengguna Google,1,"Aplikasi yang masih butuh pengembangan jauuuuh lagi. Minimal bisa menampilkan map daerah mana saja yg merah, kuning atau hijau. Syukur2 bisa realtime odp/positif yg karantina di rumah bisa muncul spot posisinya. Tentunya setap ODP/positif yg karantina di rumah harus sudah di registrasi di aplikasi ini. Lebih bagus juga ada gambaran update informasi perkembangan infografis Covid-19. Jika aplikasinya gini2 aja, maka kurang manfaatnya dan mubadzir aja. Sudah di update pd tgl 23/04/2020 malah bug.",2020-04-23 08:58:58
Pengguna Google,2,"Tidak bisa login, tombol next dibawah ga bisa tampil, ada tambahan untuk solusi, termyata pakai versi 3.4.3 langsung lancar lagi,.. semoga bisa membantu, untuk link download ada di uptown., Sekarang beralih ke "" satu sehatt"" dan sama sekali ga bisa dibuka..",2023-03-02 08:01:04
Pengguna Google,2,Sdh vaksin ke 2. Tp gak pernah dapet SMS utk link sertivikat. Dan di aplikasi peduli lindungi bgt mau liat serigikat tp gak ada sertifikatnya tp malah ada tulisan NIK atau nomor ponsel tidak terdaftar pada aplikasi ini. Padahal NIK dan No HP yg di daftarkan ke petugas vaksin sdh sesuai. hubungi 119 ext 9 gak pernah tersambjng. Mohon penjelasannya.,2021-07-22 05:48:38
Pengguna Google,1,"Setelah melakukan perbaruan malah tambah tidak bisa masuk,saya klik setuju tp tetep tdk ada perubahan,di perangkat hp saya sudah saya seting paling kecil tampilannya tetep aja sama,gimana ini saya tdk bisa menggunakan barcode",2021-10-30 10:23:18
Pengguna Google,3,"Aplikasi ini cukup memudahkan, mirip"" sama SIM, soalnya SIM sering kepake cuma kalo pas kena tilang doang. Dan aplikasi ini bakal kepake kalo kita mau traveling atau ke mall doang. Sayangnya nih aplikasi cukup sering update entah fitur atau apapun itu yang ga penting-penting amat. Udah gitu kalo pas lagi butuh nih, aplikasi musti diupdate dulu ke versi yang paling baru kalo seandainya kita lupa upadate ni aplikasi dalam waktu tertentu. Tapi udah lumayan bagus sih nih aplikasi.",2022-12-09 02:43:57
Pengguna Google,1,Tidak bisa masuk krn di applikasi cm ada konfirmasi verifikasi by WA sedangkan no yg terdaftar hanya dinoeruntukan tlp dan SMS seharus nya ada opsi lain by tlp atau sms jangan cuma WA.. Kalau belum mantap sm aplikasi jng upgrade dulu ini nama nya nyusah in,2023-03-26 06:49:14
Pengguna Google,3,"Di ANDROID Versi 5.1.1 (Lollipop) ko jd error yah,setelah update kmarin di playstore.emang pas awal bisa masuk,tapi ga lama close sendiri. Jadi ga bisa scan barcodenya 😲. Sebelum²nya bisa. Mohon di perbaiki,saya pengguna android lama atau hp jadul,masih nyaman pakai hp ini. Minimal versi 5.1.1 ke atas masih bisa dong 🙏 . #Terimakasih",2022-05-10 01:52:21
Pengguna Google,1,"Sangat sangat tidak user friendly. Dan juga tidak ada teknis tentang 1 nomor / 1 user. Hati-hati terjebak bagi yang ingin mendaftar rekan / orang tua yang tidak ada nomor telpon, bisa-bisa sertifikat anda tidak muncul malah sertifikat yang tidak punya nomor telpon yang muncul.",2021-08-30 05:04:18
Pengguna Google,1,"Ini apk yg buat siapa sih, banyak bgt kendalanya mulai dari rechapta error, delay lama pdhl jaringan stabil, juga halaman yg selalu reset kalo kita kembali harus isi data dari awal lagi. Apalagi pas pilih tgl lahir ribet bgt asli. Apalagi ada batas attemp per hari, kalo ada kesalahan masukin data harus tunggu ganti hari",2022-04-03 04:58:02
Pengguna Google,1,"Kecewa banget sama apps ini, gw bolak balik gajelas tetep ga bisa klaim sertifikat , perbaiki dong masa dari seminggu yg lalu masih ga bisa masuk, udah di masukin data yang bener recaptca salah, udah di masukin tanggal vaksinasi yg bener ga match.. tolong banget karna aplikasi ini penting untuk saya yang sering ke mall atau tempat tertentu!",2022-06-05 12:21:57
Pengguna Google,1,Padahal saya tidak menggunakan fake gps tapi kenapa aplikasi tdk bisa dibuka keterangannya lokasi buatan terdeteksi. Edit: Saya sudah ngirim email dan capturenya tlg ditanggapi secepatnya,2021-09-30 07:18:41
Pengguna Google,4,"Kemana mana udah enak tinggal scan barcode, hanya saja pertama kali download kemudian ada prmbaruan sistem dari peduli lindungi, namun setelah diperbaharui sertivikat vaksin saya malah tidak bisa di download.sudah tebak gambar beberapa kali untuk verivikasi tapi gagal terus",2022-03-09 04:13:38
Pengguna Google,4,"Kalau tidak bisa membuat aplikasi yang bener, ga usah bikin aplikasi deh, aplikasi bikin ribet, selalu minta di upgrade tapi ga ada perubahan. Tiap masuk ke aplikasi kok kebijakan mulu tulisannya...june 2022,aplikasi sudah ga ribet seperti awal.",2022-06-20 07:05:17
Pengguna Google,1,"Kenapa di riwayat dan tiket vaksin ada nama lain padahal saya g pernah merasa buat akun itu, mau dihapus g bisa g ada seting pengaturannya udah di hapus di instal gi sama z g ada perubahan jadi risih liatnya, percuma juga biar di update hasilnya juga sama, mau upload foto profil juga g bisa, klo buat aplikasi itu yg bener, belum gi klo mau check in or out, ribet belum gi pemakaian datanya yg besar padahal di pakai seperlunya z",2021-12-01 13:14:57
Pengguna Google,5,"Aplikasinya sangat membantu sekali, cuman kekurangannya terkadang mau scan kode QR suka error', semoga aja lebih cepat di perbaiki karna ini penting sekali untuk yang berhiburan ke mall, Terimakasih 🙏🏻",2022-02-12 16:06:00
Pengguna Google,1,"Bingung mau ngomong apa..? Sertifikat 2 2 nya sudah muncul tapi status malah merah.. ngadu ke email sertifikat(karrna ke pedulikominfo blm ada kelanjutan) tapi masalah sama jalan keluarnya ga nyambung, udah instal unisntal 3x ga bisa2 juga malah makin eror.. semakin ga bisa diakses malah minta izinkan lokasi terus.. duuhhh aplikasi yang sepenting dan sangat dibutuhkan gini buat sehari2 bukannya memperingan malah jadi beban..bikin call centernya dong biar kl ada keluhan lbh gampang jelasinnya.",2021-10-02 15:54:05
Pengguna Google,1,"Habis masuk terus keluar, mau masuk lagi gak bisa. Mesti uninstall, install ulang lagi baru bisa. Atau Clear data baru bisa masuk. Habis masuk, mau cek sertifikat vaksin, menunya gak bisa dibuka. Aplikasinya mhn diperbaiki. Parah banget",2023-03-09 13:43:45
Pengguna Google,1,"Aplikasi ini lumayan akan tetapi banyak yang harus diperbaiki ,mulai dari segi chaptha yang menghilang secara tiba tiba dan pengulangan chaptha padahal saya sudah memverifikasi akan tetapi apknya membuat saya terulang dari awal meregistrasi apk ini",2021-12-18 12:21:16
Pengguna Google,3,Aplikasai yg sekarang tambah ribet lebih mudah aplikasi yg lama begitu daftar masukin nik dan lain lain langsung muncul sertifikat kalo yg sekarang mesti klaim dulu tolong di buat lebih mudah kalo kek gitu jd ribet apalagi untuk orang yg gaptek udah daftar ribet masukin ini ono pas cek sertifikat nggak muncul dan ternyata harus klaim dulu,2022-02-23 08:56:11
Pengguna Google,1,Saya sudah berpuluh-puluh kali login kenapa pas akses foto dan media nggak bisa di klik SELANJUTNYA. Tolong saya perlu apk ini buat masuk kerja. Untung yang di website gampang masuk jadi sertifikat bisa diunduh. Kenapa di apk nya malah susah begini buat masuk.,2021-08-10 13:51:37
Pengguna Google,3,Aplikasi Ok. UI nya juga mudah dipahami. Tetapi kebijakan aplikasi akses lokasi perangkat yg selalu melacak lokasi perangkat di belakang layar membuat perangkat jadi agak panas dan boros baterai. Mohon diperbaiki🙏🏼,2021-07-05 09:38:39
Pengguna Google,1,"Disuruh update yg terbaru, setelah update bukan makin baik malah amburadul. Masukkan Nik berulang terus. Saya sudah vaksin, tetapi sertifikat tdk muncul disini... Padahal diaplikasi ini sebelum diupdate, sertifikat dll bisa muncul. Payah ini aplikasinya ....🙈😠😠",2021-08-25 04:59:37
Pengguna Google,1,"Tidak bisa di buka,,,sudah download yg keberapa kali tapi masih saja sama,,,susah untuk masuk dan buka,,,selalu tulisan nya izinkan lokasi trus padahal penanda lokasi nya sudah aktif semua,,,mau cek sertifikat vaksin saja susah bgt",2021-10-06 03:01:13
Pengguna Google,1,"Saat pendaftaran vaksin, kode otp lewat SMS, tidak kunjung di dapat. Aplikasi error', saat daftar via pedulilindungi.id , saat meminta kode otp juga tidak bisa di dapat. Dan ada pesan unknown error' di web nya",2021-08-14 04:07:03
Pengguna Google,3,"Tungkat keakuratan gps lambat,pada internet normal tapi posisi kita tidak pas sehingga tidak bisa check in karena belum masuk jangkauan dan juga tiap kali check in tiba-tiba log out sehingga kalau mau check out harus check in lagi.",2021-10-11 09:04:05
Pengguna Google,1,"Sudah coba login berkali2 sampai habis waktunya..tetep aja gak bisa masuk padahal email sudah terdaftar tapi ttp gak bisa login,giliran pake no hp gak ditemukan..ke help desk blm ada juga pencerahan..gimana ini..malesi",2025-02-03 13:07:27
Pengguna Google,1,"Aplikasi yg mempersulit pergerak orang, sudah vaksin kedua tapi status vaksinasi masi aja merah jadi gabisa masuk di tempat yg ingin qta kunjungi, sudah hubungi ext 1199, sudah email, di suruh nunggu mulu tapi tetp aja gada perubahan.",2021-10-09 09:22:37
Pengguna Google,1,"Tidak bisa log in karna OTP gak masuk2 ke email. Dah 5 kali percobaan kirim ulang OTP, tetep saja g ada email masuk. Percobaan keenam mau masuk, harus nunggu 3jam lagi. Susah sekali... Tolong dipermudah utk log in nya, wong benar2 yg mau log in itu yg punya NIK tsb.",2021-09-09 06:50:12
Pengguna Google,1,"Aplikasi ini sangat membingungkan karena sulit di buka, padahal sudah daftar,tampilan nya aneh setelah di perbarui hanya bisa tampil sampai menu persetujuan, tidak terlihat pilihan menu 🤔",2021-10-31 10:30:19
Pengguna Google,1,"Kenapa setelah di update aplikasi terbarunya, makin menyala, tidak bisa d buka sertifikatnya, tampilan zoom otomatis besar kali, gk bisa liat full sertifikatnya, perbaiki la, sulit mw scan kode QR nya",2022-03-25 23:29:29
Pengguna Google,1,gilaaa bgt deh..gak terima sms notifikasi utk bisa masuk sampai minta kirim berulang kali tetap gak terima juga padahal sudah kedaftar dan disuruh coba 3 jam lg. Gimana mau support mobilitas di masa pandemic ini krn semua udah bergantung sm aplikasi ini!!,2021-09-15 07:11:57
Pengguna Google,2,"Bagaimana cara melihat riwat perjalanan, waktu berangkat dan pulang kerja harus menunjukkan hasil check-in ke pos satpat ketika pulang kesulitan karena terkadang check-out otomatis kemudian kesulitan ketikka menunjukkan hasil check out nya tidak ada karena riwatan perjalanan tidak ada",2022-02-01 14:56:06
Pengguna Google,1,"Mau berapa kali sih klo mau login, error terus. Sdh masukkan kode Verifikasi tp gk bisa masuk... Pake no HP salah Pake email juga salah. Maunya pake yg mana... Mau login ke akun lama malah gk bisa. Padahal sebelumnya baik² aja pas masuk . Tp lama lama malah terkeluar sendiri, baru masuk langsung terkeluar dari akun... Kesal betul rasanya pake nih apk😒....",2021-12-07 09:34:23
Pengguna Google,1,"Aplikasinya sangat sangat mengecewakan,hp panas terus padahal ga dimainin,log out sendiri,muncul notif terus,padahal udah restart hp,pas cek nik ktp tidak bisa,katanya tidak sesuai,padahal sudah betul saya masukan nik,di web aja bisa.",2021-10-04 10:06:44
Pengguna Google,1,"Awalnya bisa ngecek sertifikat, setelah itu keluar apk terus masuk lagi... Pas masuk ga bisa lagi ngecek sertifikat vaksin. Perintah nya masukin nik tp setelah dimasukkan tetep ga keluar sertifikat nya",2021-09-03 16:06:57
Pengguna Google,5,Yg baru ini sdh lebih baik...cuma utk perbaikan data yg salah hrs lwt email...mkn bisa dibuat lwt aplikasi utk menu edit data yg keliru...atau ada no WA utk pengaduan krn yg lwt telp itu susah sekali masuknya,2021-08-23 02:44:53
Pengguna Google,1,aplikasi ga jelas. ga bisa daftar ga bisa login,2025-03-15 15:40:08
Pengguna Google,1,Update aplikasi tgl 12okt2021 jam 7.48 wib terlihat aplikasi peduli lindungi jadi berwarna hitam. Aneh kan saya tidak pernah bepergian kemana-mana dan ndk kena covid. Aplikasi yg sebelumnya berwarna hijau update aplikasi ini jadi berubah warna hitam. Gak jelas aplikasinya,2021-10-12 00:50:39
Pengguna Google,5,"Aplikasi nya sudah sangat bagus dan tanpa kendala, tidak seperti aplikasi2 pemerintah pada umumnya. Saran untuk user lainnya, pastikan jaringan anda STABIL karena supaya bisa terkoneksi memang butuh jaringan yang agak kuat agar tersambung ke server. Aplikasinya mulus dan berjalan dengan baik.",2022-01-06 14:42:26
Pengguna Google,1,"Aplikasi lama diaksess, tadi saya coba vertifikasi akun gagal padahal akun sudah benarrr tapi notifnya selalu gagal perubahan profil. Saya login gabisa bisa lama buat login nya sekali login keluar"" sendiri dihalaman depan. Tolong ditingkatkan lagi jangan mempersulit:)",2021-09-20 12:21:55
Pengguna Google,4,"Untuk bug di versi aplikasi sebelumnya terkait isu baterai boros karena sharelok selalu aktif sekarang lebih baik.. Terima kasih tindak lanjutnya...🙏🏻🥰 Untuk yang versi sekarang, saya menemukan bug, dimana ketika input data lebih dari 1 orang dengan identitas berbeda, hasi generate nya yang keluar nama pertama yang diinput. Mohon tindaklanjutnya.. Terima kasih 🙏🏻😊",2022-02-08 01:30:00
Pengguna Google,1,Sudah milih Tema malah nggakk bisa aplikasi aneh,2025-02-26 01:21:00
Pengguna Google,2,"udah bisa login.. tapi masa cmn buat hp spek atas ? dah di persulit utk mengurus ini itu ehh appnya bkan nylesain masalah malah nambah masalah buat yg gak bsa upgrade hp.. ""kenyamanan cmn buat orang berduit""",2021-12-23 17:53:23
Pengguna Google,1,Sudah 2x download dan tidak bisa masuk. Yang pertama pas login memasukkan tgl lahir gak bisa. Dan yg ke 2 ini pas klik warga negara indonesia dan menge klik tombol persetujuan tidak ada perubahan apa2. Sudah bercoba berkali2. Mau sampai kapan aplikasi yang di andalkan ini memiliki kendala terus,2021-10-26 07:29:36
Pengguna Google,1,"Dari Peduli Lindungi diupdate ke SatuSehat okelah. Tapi kenapa minta update lagi? Dan lagi setelah update kedua kalinya aplikasi sama sekali tidak bisa kogin, yang ada hanya tampilan awal SatuSehat Mobile saja. MOHON SEGERA DIPERBAIKI ..",2023-03-05 10:33:08
Pengguna Google,3,"Selamat siang knp apk peduli lindungi tidak berfungsi saat sy scan barcode, padahal sudah coba sy ulang & setting berkali-kali. Mohon bantuannya supaya sy bisa scan barcode sy sudah vaksin sebanyak 2 kali knp tidak bisa scanner barcode.",2022-01-31 07:52:11
Pengguna Google,1,"Sertifikat vaksin tidak muncul. Tlp 119 ga berguna, ga ad jawaban apa"". Ga membantu. Kudu muter"" buat cari surat keterangan sampe ke dinkes demi bs naik pesawat. Pdhl ini urusan kerja tp dinegara sndri diribetkan dan direpotkan. Bikin app tp malah menimbulkan masalah baru..",2021-08-31 12:02:38
Pengguna Google,1,"Susah bgt mendaftar vaccine.. Setelah isi data semua selesai, menunggu no OTP yg katanya dikirimkan via sms tp malah masuk email, trus giliran di input nomornya malah muncul tulisan Marshall error...bagaimana mo daftar vaccine klo begini caranya..tolonglah lebih optimal lg sebab ini kan apps official pemerintah",2021-10-08 10:34:22
Pengguna Google,1,"Setelah Login dan isi data semua bisa, kenapa isi tgl lahir ga bisa bisa.. Parahnya lagi Setelah di updets aplikasi ga bisa di buka.. Udah di uninstall trus download lagi masih tetep sama aja ga ada hasil.. Terus gimana data yang saya butuhkan ada disitu.. Tolong solusinya gimana????",2021-09-05 14:52:16
Pengguna Google,1,"Dear Admin. Saya tidak bisa daftar, hp samsung j2 prime udah di update udah berkali2 reinstal, restart, android versi 6.01 buka aplikasi cm sampai halaman kebijakan dan privasi cuma bs di centang udah gitu doang, coba masuk ke home lewat halaman kebijakan bisa isi form tapi gagal terus, sms verifikasi ada masuk",2021-11-01 15:30:50
Pengguna Google,1,"Mau masuk cek hasil PCR, yang ada diarahkan terus menerus untuk mengaktifkan sijejak. Sudah diaktifkan, ttp disuruh aktifkan sijejak, aktifkan sijejak, aktifkan sijejak, aktifkan sijejak, sampai berulang-ulang. Tekan tombol kembali malah forced close. Tolong diperbaiki segera.",2022-02-26 08:05:48
Pengguna Google,1,"Aplikasi tidak bisa digunakan. Saat konfirmasi NIK & tanggal lahir, tidak bisa simpan, karena data tidak sesuai dengan KTP, padahal aktual sudah sesuai. Sehingga menyulitkan proses update profil sekaligus tidak bisa scan QR Barcode.",2021-10-04 23:30:16
Pengguna Google,1,"Udeh berhasil download, baru masukin nik KTP lgsg error hilang, sudah direstart tetap gak bisa, di install ulang sama aja, gak bisa masukin user name hadehhh.... Buang waktu, buang kuota, kalo belom siap jangan di publish / promosi pake bawa nama instansi pemerintah.",2021-09-15 10:00:44
Pengguna Google,1,"saya kesulitan login,..sudah saya pilih tombol yang menyatakan saya warga indonesia, kemudian memilih opsi bahasa indonesia, lalu muncul kebijakan privasi yang sudah saya centang..namun tidak ada generate link yang bisa membuat saya masuk ke aplikasi..setelah saya baca beberapa ulasan user, ternyata bukan hanya saya saja yang punya masalah serupa dan saya juga sudah mengirim email dan mendapat balasan untuk menunggu perbaikan, tapi tidak ada..tolong segera diperbaiki karena saya butuh secepatnya",2021-11-17 10:45:11
Pengguna Google,1,"Aplikasinya masih perlu banyak perbaikan salah satunya saat pendaftaran vaksin ke 2 lewat aplikasi ini, pengiriman kode OTP nya gk bisa masuk ke email padahal alamat emailnya sudah benar. Mohon segera diperbaiki om developer...",2021-09-10 00:11:01
Pengguna Google,3,"Kenapa pedulilindungi tidak bisa masuk, padahal sudah login. Dan setiap masuk, selalu ada bacaan ""maaf hp ada kena root/jailbreak"". Padahal tidak digunakan untuk hal-hal negatif. Tolong dong perbaiki lagi bug dan masalah-masalah yang lain. Terimakasih.",2021-12-28 23:56:59
Pengguna Google,1,"Gamenya kurang bagus, tombol sering ilang, jaringan tidak stabil, skin karakter juga kurang, semakin memperausah bukan di permudah kalau perlu sekalian di kasih multiplayernya pake bluetooth saya",2022-07-02 08:28:39
Pengguna Google,1,"Sementara bintang 1 dulu ya, karena harus klaim sertifikat dahulu padahal sebelum update masih muncul sertifikatnya dan setelah di update malah nggak muncul. Setelah menginputkan data sertifikat vaksin muncul notif berhasil namun tetap belum muncul sertifikat vaksin covid 19.",2022-02-08 22:40:41
Pengguna Google,1,"Lain kali kalo sistem yg baru belum siap jangan buru2 diganti. Akun pedulilindungi logout, pas masuk ulang suruh daftar lagi. Pas lagi daftar gabisa gara2 masukin otp keterangan kadaluarsa mulu. Padahal belum ada 1 menit setelah dikirim.",2023-03-12 05:39:36
Pengguna Google,1,"Aplikasinya crash terus, baru mau masuk halaman buat verifikasi OTP selalu crash gak bisa dibuka. Gitu aja terus sampe yg ngirim kode OTP ke saya mungkin jengkel. Trus piye jal. Siapa yg akan peduli dan lindungi saya. 😭😭",2021-09-23 22:05:59
